Address,Latitude,Longitude,CorrectValue
岐阜県 岐阜市 村雨町,35.4197347,136.7452474,1
岐阜県 岐阜市 森東,35.4870359,136.8374131,1
岐阜県 岐阜市 八ツ寺町,35.4220429,136.7588122,1
岐阜県 岐阜市 柳津町高桑,35.354484,136.709868,1
岐阜県 岐阜市 柳川町,35.4192904,136.7517326,1
岐阜県 岐阜市 山県岩,35.502547,136.8166232,1
岐阜県 岐阜市 弥生町,35.4199432,136.7583068,1
岐阜県 岐阜市 世保西,35.4819946,136.8353106,1
岐阜県 岐阜市 六条東,35.4016176,136.7452869,1
岐阜県 大垣市 青柳町,35.3446242,136.6025939,1
岐阜県 大垣市 浅西,35.306185,136.610105,1
岐阜県 大垣市 犬ケ渕町,35.3533464,136.6353673,1
岐阜県 大垣市 枝郷,35.3917821,136.5946554,1
岐阜県 大垣市 開発町,35.3826375,136.6388693,1
岐阜県 大垣市 上石津町上原,35.2842651,136.4715496,1
岐阜県 大垣市 上石津町西山,35.2638028,136.4407776,1
岐阜県 大垣市 神田町,35.3604451,136.6090897,1
岐阜県 大垣市 栗屋町,35.3640256,136.6183243,1
岐阜県 大垣市 早苗町,35.3611177,136.6340088,1
岐阜県 大垣市 昭和,35.3065492,136.620559,1
岐阜県 大垣市 墨俣町上宿,35.3571049,136.6752665,1
岐阜県 大垣市 曽根町,35.4020987,136.6178519,1
岐阜県 大垣市 竹島町,35.3580262,136.6166803,1
岐阜県 大垣市 友江,35.3271318,136.6008474,1
岐阜県 大垣市 西大外羽,35.31838,136.595468,1
岐阜県 大垣市 鳩部屋町,35.3624421,136.6102727,1
岐阜県 大垣市 平町,35.3404007,136.6544743,1
岐阜県 大垣市 牧新田町,35.3223947,136.632935,1
岐阜県 大垣市 南高橋町,35.3589041,136.6222377,1
岐阜県 大垣市 八島町,35.3773265,136.6130638,1
岐阜県 大垣市 割田,35.3409359,136.6056935,1
岐阜県 高山市 荘川町尾上郷,36.0651719,136.8863465,1
岐阜県 高山市 荘川町町屋,36.028856,136.9571819,1
岐阜県 関市 朝倉町,35.4808204,136.91947,1
岐阜県 関市 一本木町,35.4818423,136.9137733,1
岐阜県 関市 小瀬南,35.4920209,136.8884502,1
岐阜県 関市 神野,35.5179851,136.985425,1
岐阜県 関市 桐谷台,35.4594163,136.894192,1
岐阜県 関市 桜ケ丘,35.4741463,136.9284944,1
岐阜県 関市 下白金,35.4725464,136.8561695,1
岐阜県 関市 末広町,35.4844894,136.9206809,1
岐阜県 関市 宝山町,35.4799452,136.9109652,1
岐阜県 関市 東新町,35.4809094,136.9337326,1
岐阜県 関市 長住町,35.4824508,136.9232918,1
岐阜県 関市 西町,35.4855505,136.9251555,1
岐阜県 関市 東貸上,35.4944546,136.9106704,1
岐阜県 関市 東門前町,35.4832063,136.9233807,1
岐阜県 関市 保明,35.4703822,136.8430349,1
岐阜県 関市 洞戸高見,35.6447172,136.8213951,1
岐阜県 関市 緑町,35.4894468,136.9086124,1
岐阜県 関市 武芸川町宇多院,35.540429,136.8265025,1
岐阜県 関市 弥生町,35.4769293,136.9279749,1
岐阜県 美濃市 楓台,35.5294262,136.8704071,1
岐阜県 美濃市 さくらケ丘,35.5199506,136.8974491,1
岐阜県 美濃市 常盤町,35.5463641,136.9140001,1
岐阜県 美濃市 御手洗,35.5809229,136.8693361,1
岐阜県 羽島市 小熊町相田,35.3492264,136.7125537,1
岐阜県 羽島市 上中町沖,35.2951738,136.7003338,1
岐阜県 羽島市 下中町加賀野井,35.2970486,136.7165203,1
岐阜県 羽島市 福寿町平方,35.3167378,136.6825077,1
岐阜県 羽島市 堀津町前谷,35.3035784,136.6758752,1
岐阜県 羽島市 正木町曲利,35.3289204,136.7158754,1
岐阜県 美濃加茂市 加茂川町,35.4392364,137.0069624,1
岐阜県 美濃加茂市 蜂屋町上蜂屋,35.4553051,137.0168862,1
岐阜県 美濃加茂市 山之上町,35.4744296,137.044308,1
岐阜県 各務原市 鵜沼大安寺町,35.4171525,136.9352889,1
岐阜県 各務原市 尾崎南町,35.4236993,136.8319043,1
岐阜県 各務原市 川島竹早町,35.3625159,136.8432719,1
岐阜県 各務原市 蘇原旭町,35.407113,136.865065,1
岐阜県 各務原市 蘇原申子町,35.4121064,136.8574322,1
岐阜県 各務原市 蘇原花園町,35.4104148,136.8524717,1
岐阜県 各務原市 那加吾妻町,35.4005133,136.8372933,1
岐阜県 各務原市 那加北洞町,35.4267712,136.841928,1
岐阜県 各務原市 那加大東町,35.3970249,136.8461591,1
岐阜県 各務原市 那加東那加町,35.3972888,136.8366963,1
岐阜県 各務原市 那加山下町,35.4130784,136.8347237,1
岐阜県 各務原市 緑苑中,35.4121812,136.9480129,1
岐阜県 山県市 梅原,35.5176827,136.7555069,1
岐阜県 山県市 高富,35.4923807,136.7855744,1
岐阜県 瑞穂市 居倉,35.4235936,136.6440323,1
岐阜県 瑞穂市 生津外宮前町,35.4036498,136.6910255,1
岐阜県 瑞穂市 本田,35.4030137,136.6718524,1
岐阜県 本巣市 佐原,35.5554073,136.6451523,1
岐阜県 本巣市 根尾小鹿,35.652043,136.6434924,1
岐阜県 本巣市 根尾平野,35.5934159,136.6291968,1
岐阜県 郡上市 白鳥町恩地,35.8858659,136.8831391,1
岐阜県 郡上市 高鷲町鷲見,35.9697288,136.9278411,1
岐阜県 郡上市 八幡町城南町,35.7442716,136.9490668,1
岐阜県 郡上市 美並町大原,35.6431844,136.9535063,1
岐阜県 郡上市 大和町島,35.7934994,136.9067847,1
岐阜県 郡上市 和良町野尻,35.7463383,137.0685948,1
岐阜県 海津市 海津町内記,35.2149823,136.6513996,1
岐阜県 海津市 海津町安田,35.1863016,136.6331446,1
岐阜県 海津市 平田町勝賀,35.2862301,136.6672071,1
岐阜県 羽島郡岐南町 みやまち,35.3929661,136.7738563,1
岐阜県 羽島郡笠松町 下本町,35.3656832,136.7620865,1
岐阜県 羽島郡笠松町 二見町,35.3710965,136.7622475,1
岐阜県 養老郡養老町 大坪,35.3332662,136.5662761,1
岐阜県 養老郡養老町 高林,35.2845305,136.5518929,1
岐阜県 不破郡垂井町 市之尾,35.3920648,136.5301647,1
岐阜県 不破郡関ケ原町 関ケ原,35.3624289,136.4701818,1
岐阜県 安八郡神戸町 田,35.4203398,136.6042648,1
岐阜県 安八郡輪之内町 松内,35.2643625,136.6172912,1
岐阜県 揖斐郡揖斐川町 小津,35.5806512,136.5223173,1
岐阜県 揖斐郡揖斐川町 志津山,35.4857869,136.5869781,1
岐阜県 揖斐郡揖斐川町 櫨原,35.7466573,136.4564361,1
岐阜県 揖斐郡大野町 桜大門,35.4804212,136.6333366,1
岐阜県 揖斐郡池田町 白鳥,35.4469666,136.5948734,1
岐阜県 本巣郡北方町 高屋,35.4157121,136.6830927,1
岐阜県 加茂郡富加町 大山,35.4945317,136.9721015,1
岐阜県 大野郡白川村 牧,36.1491472,136.9110283,1
滋賀県 大津市 青山,34.9747612,135.9736494,1
滋賀県 大津市 赤尾町,34.9444042,135.9036752,1
滋賀県 大津市 あかね町,35.0431623,135.8638447,1
滋賀県 大津市 秋葉台,34.9892157,135.8803693,1
滋賀県 大津市 朝日,35.1396875,135.9178955,1
滋賀県 大津市 朝日が丘,35.0010421,135.8695204,1
滋賀県 大津市 穴太,35.0540109,135.8654276,1
滋賀県 大津市 荒川,35.2111079,135.9277403,1
滋賀県 大津市 粟津町,34.9781841,135.8998368,1
滋賀県 大津市 伊香立上在地町,35.1440389,135.8646045,1
滋賀県 大津市 伊香立下在地町,35.1437751,135.874259,1
滋賀県 大津市 伊香立上龍華町,35.1607624,135.8786666,1
滋賀県 大津市 石場,35.0030697,135.8760587,1
滋賀県 大津市 打出浜,35.0041335,135.8772308,1
滋賀県 大津市 大石富川,34.9067581,135.9371555,1
滋賀県 大津市 仰木の里,35.101844,135.8906349,1
滋賀県 大津市 園城寺町,35.0114464,135.8531855,1
滋賀県 大津市 葛川坊村町,35.2467445,135.8665596,1
滋賀県 大津市 萱野浦,34.991119,135.9125408,1
滋賀県 大津市 木下町,34.9986564,135.8906879,1
滋賀県 大津市 小関町,35.0082135,135.8553354,1
滋賀県 大津市 里,34.9342918,135.9338025,1
滋賀県 大津市 神領,34.9738767,135.9120936,1
滋賀県 大津市 膳所上別保町,34.9786113,135.8777083,1
滋賀県 大津市 園山,34.9768171,135.883519,1
滋賀県 大津市 茶が崎,35.0211676,135.8630482,1
滋賀県 大津市 南郷,34.9352884,135.9045279,1
滋賀県 大津市 八屋戸,35.1833854,135.9091997,1
滋賀県 大津市 平野,34.9604568,135.9593919,1
滋賀県 大津市 松原町,34.978287,135.903503,1
滋賀県 大津市 三井寺町,35.0094467,135.8566575,1
滋賀県 大津市 御幸町,35.0046806,135.861996,1
滋賀県 大津市 陽明町,35.1423786,135.9058081,1
滋賀県 彦根市 旭町,35.273789,136.262089,1
滋賀県 彦根市 大堀町,35.2457925,136.2645763,1
滋賀県 彦根市 金田町,35.2109527,136.1864091,1
滋賀県 彦根市 小泉町,35.2458726,136.2534802,1
滋賀県 彦根市 笹尾町,35.260661,136.2952501,1
滋賀県 彦根市 荘厳寺町,35.2752983,136.2990437,1
滋賀県 彦根市 芹町,35.2616821,136.2595704,1
滋賀県 彦根市 中央町,35.2694227,136.2545871,1
滋賀県 彦根市 中山町,35.2865552,136.3044038,1
滋賀県 彦根市 野田山町,35.2465232,136.2739669,1
滋賀県 彦根市 肥田町,35.2050821,136.200177,1
滋賀県 彦根市 本町,35.2711334,136.2517901,1
滋賀県 彦根市 森堂町,35.2282241,136.2445508,1
滋賀県 長浜市 池奥町,35.4615274,136.2872562,1
滋賀県 長浜市 瓜生町,35.4521952,136.2885977,1
滋賀県 長浜市 大東町,35.3778822,136.2998583,1
滋賀県 長浜市 小野寺町,35.4290212,136.3364975,1
滋賀県 長浜市 上八木町,35.4184529,136.2257469,1
滋賀県 長浜市 木之本町赤尾,35.4861866,136.2015469,1
滋賀県 長浜市 木之本町小山,35.4982628,136.2565283,1
滋賀県 長浜市 木之本町山梨子,35.4970323,136.1914975,1
滋賀県 長浜市 小沢町,35.4054891,136.269367,1
滋賀県 長浜市 湖北町尾上,35.4495871,136.1914038,1
滋賀県 長浜市 湖北町猫口,35.4566019,136.2316662,1
滋賀県 長浜市 小堀町,35.3886834,136.2875404,1
滋賀県 長浜市 下之郷町,35.4035002,136.2587208,1
滋賀県 長浜市 新三田,35.4269294,136.3074761,1
滋賀県 長浜市 醍醐町,35.4377063,136.3393999,1
滋賀県 長浜市 高月町柏原,35.4777642,136.2409461,1
滋賀県 長浜市 高月町西物部,35.4774968,136.2197566,1
滋賀県 長浜市 高月町松尾,35.4751962,136.2058024,1
滋賀県 長浜市 田村町,35.3576152,136.2859684,1
滋賀県 長浜市 富田町,35.4238661,136.2242582,1
滋賀県 長浜市 西浅井町小山,35.4959572,136.1348441,1
滋賀県 長浜市 西浅井町野坂,35.5298313,136.1627215,1
滋賀県 長浜市 錦織町,35.4186339,136.2401146,1
滋賀県 長浜市 八条町,35.3797574,136.3131677,1
滋賀県 長浜市 分木町,35.38893,136.2678978,1
滋賀県 長浜市 御館,35.4030138,136.2486552,1
滋賀県 長浜市 南浜町,35.392095,136.2259413,1
滋賀県 長浜市 山ノ前町,35.4412685,136.2797238,1
滋賀県 長浜市 余呉町小原,35.6130704,136.222602,1
滋賀県 長浜市 余呉町田戸,35.6171976,136.2396022,1
滋賀県 長浜市 力丸町,35.4568505,136.2979519,1
滋賀県 近江八幡市 安土町桑実寺,35.1440984,136.1447992,1
滋賀県 近江八幡市 安土町宮津,35.1414959,136.14701,1
滋賀県 近江八幡市 上野町,35.1003448,136.0705955,1
滋賀県 近江八幡市 大森町,35.111877,136.0886244,1
滋賀県 近江八幡市 川原町,35.1046306,136.0782532,1
滋賀県 近江八幡市 佐波江町,35.1446494,136.0226839,1
滋賀県 近江八幡市 白鳥町,35.1232421,136.0957986,1
滋賀県 近江八幡市 仲屋町元,35.1390815,136.0913325,1
滋賀県 近江八幡市 玉木町,35.1396564,136.086733,1
滋賀県 近江八幡市 中小森町,35.1165402,136.090427,1
滋賀県 近江八幡市 西畳屋町,35.1394565,136.0931323,1
滋賀県 近江八幡市 博労町中,35.1383178,136.0944932,1
滋賀県 近江八幡市 船町,35.1434228,136.0939322,1
滋賀県 近江八幡市 南津田町,35.1439226,136.0741146,1
滋賀県 近江八幡市 若葉町,35.1180486,136.1127577,1
滋賀県 草津市 笠山,34.9803103,135.9483817,1
滋賀県 草津市 草津町,35.0184582,135.9522393,1
滋賀県 草津市 西大路町,35.023963,135.956522,1
滋賀県 草津市 東草津,35.0130814,135.9653271,1
滋賀県 草津市 山田町,35.0243904,135.9263914,1
滋賀県 守山市 今宿,35.053632,135.981225,1
滋賀県 守山市 川田町,35.0783298,136.0053139,1
滋賀県 守山市 洲本町,35.0921216,135.9716224,1
滋賀県 守山市 欲賀町,35.056945,135.963185,1
滋賀県 守山市 吉身町,35.0562543,135.9946903,1
滋賀県 栗東市 上鈎,35.0217917,135.9918577,1
滋賀県 栗東市 辻,35.0373009,136.0135491,1
滋賀県 栗東市 目川,35.0178975,135.9770898,1
滋賀県 甲賀市 甲賀町隠岐,34.9320405,136.1955097,1
滋賀県 甲賀市 甲賀町田堵野,34.8990307,136.2153341,1
滋賀県 甲賀市 甲南町希望ケ丘本町,34.9468638,136.1774805,1
滋賀県 甲賀市 甲南町稗谷,34.939859,136.1816135,1
滋賀県 甲賀市 信楽町黄瀬,34.9256896,136.0757202,1
滋賀県 甲賀市 信楽町柞原,34.8636576,136.0278259,1
滋賀県 甲賀市 土山町大野,34.9457366,136.2329255,1
滋賀県 甲賀市 土山町前野,34.9374493,136.2570104,1
滋賀県 甲賀市 水口町宇川,34.9615227,136.1403336,1
滋賀県 甲賀市 水口町古城が丘,34.9751687,136.1816936,1
滋賀県 甲賀市 水口町神明,34.9669502,136.1756248,1
滋賀県 甲賀市 水口町伴中山,34.9995074,136.155364,1
滋賀県 甲賀市 水口町宮の前,34.9674835,136.1708668,1
滋賀県 野洲市 菖蒲,35.1362113,135.9994529,1
滋賀県 野洲市 北,35.096592,136.0411958,1
滋賀県 野洲市 小南,35.0998363,136.0648627,1
滋賀県 野洲市 中北,35.0938257,136.0374851,1
滋賀県 野洲市 野洲,35.061293,136.012877,1
滋賀県 湖南市 石部口,35.0138408,136.063281,1
滋賀県 湖南市 岡出,35.0063139,136.0528379,1
滋賀県 湖南市 西峰町,35.0136307,136.1266245,1
滋賀県 湖南市 菩提寺東,35.035366,136.0629917,1
滋賀県 高島市 安曇川町北船木,35.3268218,136.0691496,1
滋賀県 高島市 安曇川町三尾里,35.3233987,136.0174374,1
滋賀県 高島市 今津町桂,35.4268467,136.0251589,1
滋賀県 高島市 今津町角川,35.4295704,135.9493118,1
滋賀県 高島市 今津町南生見,35.3998128,135.9804564,1
滋賀県 高島市 朽木岩瀬,35.3467756,135.911229,1
滋賀県 高島市 朽木栃生,35.2862959,135.8803803,1
滋賀県 高島市 城山台,35.2896133,136.0113214,1
滋賀県 高島市 高島,35.3133717,135.9702887,1
滋賀県 高島市 マキノ町沢,35.4598014,136.0360347,1
滋賀県 高島市 マキノ町野口,35.4998698,136.0899768,1
滋賀県 東近江市 阿弥陀堂町,35.2020055,136.1596207,1
滋賀県 東近江市 市辺町,35.0987344,136.1770925,1
滋賀県 東近江市 今堀町,35.0956793,136.193858,1
滋賀県 東近江市 大林町,35.1121045,136.2782656,1
滋賀県 東近江市 春日町,35.1064286,136.2070456,1
滋賀県 東近江市 蒲生岡本町,35.0384222,136.1966647,1
滋賀県 東近江市 北花沢町,35.1290808,136.2601555,1
滋賀県 東近江市 合戸町,35.0606168,136.168078,1
滋賀県 東近江市 五個荘金堂町,35.1554117,136.1791985,1
滋賀県 東近江市 五個荘山本町,35.1418024,136.1866638,1
滋賀県 東近江市 尻無町,35.0904083,136.2238029,1
滋賀県 東近江市 昭和町,35.1075752,136.1910938,1
滋賀県 東近江市 大覚寺町,35.111524,136.2833236,1
滋賀県 東近江市 建部南町,35.1201327,136.1995848,1
滋賀県 東近江市 中羽田町,35.0870941,136.1468179,1
滋賀県 東近江市 林町,35.179014,136.1652395,1
滋賀県 東近江市 平柳町,35.1445463,136.2651497,1
滋賀県 東近江市 南菩提寺町,35.1428345,136.2329237,1
滋賀県 東近江市 八日市清水,35.1115611,136.1940047,1
滋賀県 東近江市 和南町,35.0582327,136.3101035,1
滋賀県 米原市 上野,35.3937165,136.3826422,1
滋賀県 米原市 上丹生,35.3024198,136.3502098,1
滋賀県 米原市 枝折,35.3245949,136.3454346,1
滋賀県 米原市 高溝,35.3449589,136.2933592,1
滋賀県 米原市 野一色,35.3920701,136.3539596,1
滋賀県 米原市 万願寺,35.3606878,136.374686,1
滋賀県 蒲生郡日野町 いせの,35.0121644,136.2305116,1
滋賀県 蒲生郡日野町 北畑,35.006218,136.2974766,1
滋賀県 蒲生郡日野町 下駒月,34.9741669,136.2324688,1
滋賀県 蒲生郡日野町 猫田,35.0070982,136.2242622,1
滋賀県 蒲生郡日野町 山本,35.0344613,136.2307614,1
滋賀県 蒲生郡竜王町 信濃,35.0854193,136.120735,1
滋賀県 愛知郡愛荘町 安孫子,35.176124,136.2448119,1
滋賀県 愛知郡愛荘町 川原,35.1885116,136.1996465,1
滋賀県 愛知郡愛荘町 長野,35.1812767,136.2052597,1
滋賀県 愛知郡愛荘町 矢守,35.1721788,136.2234937,1
滋賀県 犬上郡豊郷町 八目,35.1978211,136.2298461,1
滋賀県 犬上郡甲良町 下之郷,35.2034546,136.255714,1
滋賀県 犬上郡多賀町 木曽,35.2354639,136.295187,1
滋賀県 犬上郡多賀町 土田,35.2318694,136.2780975,1
滋賀県 犬上郡多賀町 桃原,35.2438132,136.3258164,1
京都府 京都市北区 出雲路神楽町,35.0335871,135.7684039,1
京都府 京都市北区 出雲路俵町,35.0356147,135.7659485,1
京都府 京都市北区 出雲路立テ本町,35.0398726,135.7642902,1
京都府 京都市北区 出雲路松ノ下町,35.0421418,135.7626875,1
京都府 京都市北区 大北山鏡石町,35.0443521,135.7330095,1
京都府 京都市北区 大北山天神岡町,35.040269,135.7269572,1
京都府 京都市北区 大北山蓮ケ谷町,35.0415939,135.726174,1
京都府 京都市北区 大北山長谷町,35.0450462,135.7199273,1
京都府 京都市北区 大北山原谷乾町,35.0474682,135.7185274,1
京都府 京都市北区 大北山不動山町,35.041505,135.7287126,1
京都府 京都市北区 大宮一ノ井町,35.0545261,135.7374007,1
京都府 京都市北区 大宮上ノ岸町,35.0564344,135.7501135,1
京都府 京都市北区 大宮田尻町,35.0586064,135.7476137,1
京都府 京都市北区 大宮東小野堀町,35.0554289,135.7444445,1
京都府 京都市北区 大宮薬師山東町,35.0555455,135.7394089,1
京都府 京都市北区 小野宮ノ上町,35.1152072,135.6735439,1
京都府 京都市北区 上賀茂壱町口町,35.0695718,135.752516,1
京都府 京都市北区 上賀茂上神原町,35.0695024,135.7542798,1
京都府 京都市北区 上賀茂十三石山,35.1005903,135.7399811,1
京都府 京都市北区 上賀茂中ノ河原町,35.0676553,135.7466193,1
京都府 京都市北区 上賀茂東後藤町,35.0700301,135.7512134,1
京都府 京都市北区 上賀茂向縄手町,35.0566011,135.7607848,1
京都府 京都市北区 北野下白梅町,35.0268593,135.7322209,1
京都府 京都市北区 衣笠北天神森町,35.0376028,135.7323817,1
京都府 京都市北区 衣笠馬場町,35.0379388,135.7303625,1
京都府 京都市北区 鞍馬口町,35.0379173,135.7644013,1
京都府 京都市北区 小山北上総町,35.0446054,135.75886,1
京都府 京都市北区 小山西玄以町,35.0514462,135.7540631,1
京都府 京都市北区 小山南大野町,35.0410002,135.7569129,1
京都府 京都市北区 紫竹上長目町,35.0536737,135.7537493,1
京都府 京都市北区 紫竹下芝本町,35.049838,135.7494052,1
京都府 京都市北区 紫竹竹殿町,35.0535403,135.7470693,1
京都府 京都市北区 紫竹東桃ノ本町,35.0481215,135.7509467,1
京都府 京都市北区 大将軍西鷹司町,35.0231817,135.729288,1
京都府 京都市北区 鷹峯光悦町,35.0529845,135.7308485,1
京都府 京都市北区 天寧寺門前町,35.0376395,135.7639541,1
京都府 京都市北区 中川東山,35.0822943,135.6898296,1
京都府 京都市北区 西賀茂鹿ノ下町,35.062517,135.7470526,1
京都府 京都市北区 西賀茂角社町,35.0593007,135.7415448,1
京都府 京都市北区 西賀茂丸川町,35.0600201,135.7446779,1
京都府 京都市北区 平野桜木町,35.0350918,135.7305236,1
京都府 京都市北区 紫野今宮町,35.0461715,135.7414226,1
京都府 京都市北区 紫野上柳町,35.0444053,135.7533576,1
京都府 京都市北区 紫野下門前町,35.0413333,135.7474776,1
京都府 京都市北区 紫野西野町,35.0411776,135.741742,1
京都府 京都市北区 紫野東蓮台野町,35.0457549,135.739045,1
京都府 京都市上京区 尼ケ崎横町,35.0214878,135.7418174,1
京都府 京都市上京区 伊勢屋町,35.0171164,135.7690014,1
京都府 京都市上京区 五辻町,35.031101,135.7475055,1
京都府 京都市上京区 浮田町,35.0200298,135.7481614,1
京都府 京都市上京区 裏風呂町,35.0323817,135.7566519,1
京都府 京都市上京区 大北小路東町,35.0329315,135.7508774,1
京都府 京都市上京区 甲斐守町,35.0242713,135.753583,1
京都府 京都市上京区 上小川町,35.0314206,135.7539272,1
京都府 京都市上京区 上天神町,35.0364562,135.7512273,1
京都府 京都市上京区 川瀬町,35.0225098,135.735168,1
京都府 京都市上京区 北伊勢屋町,35.0184661,135.7477726,1
京都府 京都市上京区 北之御門町,35.0284235,135.7489166,1
京都府 京都市上京区 桐木町,35.0315453,135.7431892,1
京都府 京都市上京区 荒神町,35.021466,135.7697374,1
京都府 京都市上京区 高徳寺町,35.0361425,135.763968,1
京都府 京都市上京区 近衛殿表町,35.0307235,135.7556687,1
京都府 京都市上京区 西東町,35.0201656,135.737879,1
京都府 京都市上京区 讃州寺町,35.0258323,135.7555078,1
京都府 京都市上京区 仕丁町,35.0244407,135.7561078,1
京都府 京都市上京区 下清蔵口町,35.0360341,135.7537132,1
京都府 京都市上京区 下山里町,35.0231045,135.7465281,1
京都府 京都市上京区 聖天町,35.0329397,135.7462139,1
京都府 京都市上京区 真盛町,35.0300592,135.7377453,1
京都府 京都市上京区 神明町,35.0242572,135.7480974,1
京都府 京都市上京区 須浜池町,35.0243294,135.7474252,1
京都府 京都市上京区 大黒屋町,35.0220798,135.7531497,1
京都府 京都市上京区 橘町,35.0273986,135.7472529,1
京都府 京都市上京区 玉屋町,35.0287733,135.7412284,1
京都府 京都市上京区 丁子風呂町,35.0219576,135.7545135,1
京都府 京都市上京区 天秤町,35.0208436,135.7477225,1
京都府 京都市上京区 徳屋町,35.0279625,135.7513469,1
京都府 京都市上京区 仲御霊町,35.0240932,135.7424506,1
京都府 京都市上京区 中村町,35.0200992,135.7472309,1
京都府 京都市上京区 西裏辻町,35.0193467,135.7534498,1
京都府 京都市上京区 西鷹司町,35.0227159,135.7574549,1
京都府 京都市上京区 西町,35.0255344,135.7336375,1
京都府 京都市上京区 二町目,35.023163,135.7525998,1
京都府 京都市上京区 長谷町,35.02311,135.7448255,1
京都府 京都市上京区 東石屋町,35.0313038,135.7496303,1
京都府 京都市上京区 東竪町,35.0257401,135.7361873,1
京都府 京都市上京区 東若宮町,35.0382726,135.7497191,1
京都府 京都市上京区 瓢箪図子町,35.0311679,135.7571936,1
京都府 京都市上京区 古木町,35.033501,135.7562158,1
京都府 京都市上京区 堀川下之町,35.026096,135.7516386,1
京都府 京都市上京区 桝屋町,35.0179552,135.7690347,1
京都府 京都市上京区 南伊勢屋町,35.0172912,135.7477615,1
京都府 京都市上京区 南舟橋町,35.0302623,135.7517885,1
京都府 京都市上京区 元観音町,35.0292482,135.739598,1
京都府 京都市上京区 元本満寺町,35.0302708,135.7555021,1
京都府 京都市上京区 社突抜町,35.036345,135.747286,1
京都府 京都市上京区 横大宮町,35.0293901,135.7475306,1
京都府 京都市上京区 若松町,35.0273067,135.740709,1
京都府 京都市左京区 一乗寺赤ノ宮町,35.0424834,135.7828112,1
京都府 京都市左京区 一乗寺御祭田町,35.0421973,135.7885969,1
京都府 京都市左京区 一乗寺高槻町,35.0446665,135.7851499,1
京都府 京都市左京区 一乗寺西杉ノ宮町,35.0462718,135.7855248,1
京都府 京都市左京区 一乗寺東水干町,35.0388144,135.7877443,1
京都府 京都市左京区 一乗寺病ダレ,35.0554488,135.8330697,1
京都府 京都市左京区 岩倉中大鷺町,35.063853,135.7865937,1
京都府 京都市左京区 岩倉東宮田町,35.0665305,135.7807775,1
京都府 京都市左京区 岩倉三宅町,35.0684053,135.7924375,1
京都府 京都市左京区 大原古知平町,35.1356149,135.8347326,1
京都府 京都市左京区 岡崎真如堂前町,35.0215132,135.7855696,1
京都府 京都市左京区 頭町,35.0123335,135.7760537,1
京都府 京都市左京区 上高野奥東野町,35.0620505,135.8010896,1
京都府 京都市左京区 上高野口小森町,35.062331,135.8007257,1
京都府 京都市左京区 上高野鳥脇町,35.0623254,135.7933903,1
京都府 京都市左京区 上高野深田町,35.0632115,135.7890935,1
京都府 京都市左京区 賀茂半木町,35.0485688,135.7785475,1
京都府 京都市左京区 北白川清沢口町,35.0382783,135.8001624,1
京都府 京都市左京区 北白川外山町,35.0291598,135.8002346,1
京都府 京都市左京区 北白川東蔦町,35.0334122,135.7883305,1
京都府 京都市左京区 北門前町,35.012278,135.7785146,1
京都府 京都市左京区 黒谷町,35.0186996,135.7869806,1
京都府 京都市左京区 鹿ケ谷西寺ノ前町,35.0207495,135.7928188,1
京都府 京都市左京区 下鴨上川原町,35.043636,135.7643596,1
京都府 京都市左京区 下鴨蓼倉町,35.0407975,135.7740757,1
京都府 京都市左京区 下鴨東岸本町,35.0468051,135.7756699,1
京都府 京都市左京区 下鴨南芝町,35.051785,135.7683593,1
京都府 京都市左京区 修学院石掛町,35.0516517,135.7981373,1
京都府 京都市左京区 修学院北沮沢町,35.0563178,135.7987344,1
京都府 京都市左京区 修学院坪江町,35.0506991,135.7979068,1
京都府 京都市左京区 修学院水川原町,35.0523878,135.794871,1
京都府 京都市左京区 聖護院円頓美町,35.0179969,135.7806311,1
京都府 京都市左京区 浄土寺小山町,35.0286932,135.794502,1
京都府 京都市左京区 新丸太町,35.0115586,135.7734956,1
京都府 京都市左京区 田中飛鳥井町,35.0319262,135.7813337,1
京都府 京都市左京区 田中下柳町,35.0288292,135.7736287,1
京都府 京都市左京区 田中東高原町,35.0367591,135.786875,1
京都府 京都市左京区 南禅寺下河原町,35.0141806,135.7913385,1
京都府 京都市左京区 広河原,35.2602759,135.7500123,1
京都府 京都市左京区 松ケ崎海尻町,35.0510879,135.7797251,1
京都府 京都市左京区 松ケ崎小脇町,35.0508074,135.7857247,1
京都府 京都市左京区 松ケ崎中海道町,35.0458358,135.7797808,1
京都府 京都市左京区 松ケ崎東山,35.0536376,135.7866773,1
京都府 京都市左京区 八瀬近衛町,35.0797986,135.8182099,1
京都府 京都市左京区 山端橋ノ本町,35.0513101,135.7909409,1
京都府 京都市左京区 吉田橘町,35.0231742,135.7749592,1
京都府 京都市中京区 姉大宮町東側,35.0091265,135.7490631,1
京都府 京都市中京区 泉町,35.0148666,135.7561108,1
京都府 京都市中京区 梅忠町,35.0086311,135.7602495,1
京都府 京都市中京区 海老屋町,35.0082811,135.7664379,1
京都府 京都市中京区 押油小路町,35.0115529,135.7527084,1
京都府 京都市中京区 鍛冶屋町,35.0105836,135.7524279,1
京都府 京都市中京区 上白山町,35.0116891,135.7660101,1
京都府 京都市中京区 観音町,35.0136501,135.7631353,1
京都府 京都市中京区 九町目,35.0145138,135.7522195,1
京都府 京都市中京区 五丁目,35.0151166,135.7639657,1
京都府 京都市中京区 指物町,35.0151194,135.7688598,1
